product_id,product_name,brand,category_id,seller_id,list_price,weight_kg,is_discontinued
P005680,Kestrel Sac à main Essentiel,Kestrel,CAT015,S0491,92.63,8.248,false
P005681,Kestrel Poêle Premium,Kestrel,CAT001,S0008,89.05,8.151,false
P005682,Orbit Vinyle Premium,Orbit,CAT032,S0311,70.67,3.095,false
P005683,Solstice Clavier Classic,Solstice,CAT012,S0147,14.64,11.582,false
P005684,Solstice Chaussures de trail Essentiel,Solstice,CAT027,S0252,27.88,1.849,false
P005685,Quartz Enceinte Premium,Quartz,CAT007,S0053,15.30,5.533,false
P005686,Nordis Sac à main Éco,Nordis,CAT013,S0441,21.82,10.464,false
P005687,Rivage Souris Nomade,Rivage,CAT012,S0230,156.36,4.605,false
P005688,Granit Chemise Classic,Granit,CAT014,S0508,76.42,7.870,false
P005689,Cirrus Filtre à air Classic,Cirrus,CAT038,S0085,201.17,0.633,false
P005690,Halcyon Veste Nomade,Halcyon,CAT016,S0456,76.10,2.713,false
P005691,Kestrel Webcam Compact,Kestrel,CAT008,S0401,49.31,5.203,false
P005692,Meridian Sac à main Compact,Meridian,CAT016,S0291,158.92,1.972,true
P005693,Nordis Manuel Ultra,Nordis,CAT034,S0181,88.10,5.730,false
P005694,Solstice Chargeur Pro,Solstice,CAT008,S0232,80.63,5.783,false
P005695,Vertex Figurine Classic,Vertex,CAT028,S0430,37.56,7.133,false
P005696,Ivory Palette Nomade,Ivory,CAT022,S0374,9.69,8.025,false
P005697,Quartz Cube éducatif XL,Quartz,CAT030,S0260,78.73,7.593,false
P005698,Windrow Set de couverts Essentiel,Windrow,CAT006,S0449,90.40,8.724,false
P005699,Lumen Webcam XL,Lumen,CAT010,S0285,177.60,0.775,false
P005700,Delvia Écharpe Pro,Delvia,CAT016,S0250,78.46,2.921,false
P005701,Granit Manuel Éco,Granit,CAT035,S0169,192.45,1.317,false
P005702,Granit Gourde Premium,Granit,CAT024,S0488,70.39,9.839,false
P005703,Solstice Bouilloire Classic,Solstice,CAT002,S0189,86.79,10.823,false
P005704,Ember Ceinture Nomade,Ember,CAT017,S0080,55.26,10.677,false
P005705,Juniper Tapis de yoga Pro,Juniper,CAT026,S0271,214.57,8.870,false
P005706,Granit Beau livre Compact,Granit,CAT032,S0586,55.73,5.504,false
P005707,Windrow Crème hydratante Classic,Windrow,CAT021,S0507,81.00,11.968,false
P005708,Granit Arrosoir Premium,Granit,CAT006,S0096,28.38,10.050,false
P005709,Terra Roman Ultra,Terra,CAT032,S0137,19.60,10.783,false
P005710,Granit Lampe Pro,Granit,CAT004,S0278,20.12,8.548,false
P005711,Kestrel Écharpe Essentiel,Kestrel,CAT015,S0124,268.49,1.309,false
P005712,Meridian Chaussures de trail Ultra,Meridian,CAT027,S0506,143.87,0.537,false
P005713,Nordis Montre connectée Ultra,Nordis,CAT007,S0486,70.29,2.419,false
P005714,Kestrel Brosse Compact,Kestrel,CAT022,S0355,64.27,1.808,false
P005715,Windrow Housse de couette XL,Windrow,CAT004,S0112,92.43,11.932,false
P005716,Meridian Casque Éco,Meridian,CAT008,S0450,93.65,6.311,false
P005717,Nordis Nettoyant jantes XL,Nordis,CAT039,S0353,90.93,0.115,false
P005718,Zephyr Étagère Signature,Zephyr,CAT004,S0475,90.91,4.614,true
P005719,Quartz Chaussures de trail Éco,Quartz,CAT025,S0079,49.16,10.001,false
P005720,Juniper Chemise XL,Juniper,CAT015,S0269,34.11,2.826,false
P005721,Windrow Montre connectée Premium,Windrow,CAT011,S0035,6.95,2.880,false
P005722,Ursa Chaussures de trail Éco,Ursa,CAT027,S0314,60.01,3.054,false
P005723,Halcyon Enceinte Ultra,Halcyon,CAT010,S0004,47.73,6.355,true
P005724,Halcyon Sneakers XL,Halcyon,CAT013,S0565,144.29,1.836,false
P005725,Orbit Eau de toilette Ultra,Orbit,CAT020,S0100,36.96,10.947,false
P005726,Ember Trottinette Essentiel,Ember,CAT028,S0388,59.45,4.297,false
P005727,Cirrus Manuel Signature,Cirrus,CAT033,S0141,63.68,8.190,false
P005728,Lumen Brosse Essentiel,Lumen,CAT018,S0051,21.34,1.975,false
P005729,Nordis Brosse Ultra,Nordis,CAT019,S0052,71.20,11.855,false
P005730,Vertex Perceuse Pro,Vertex,CAT036,S0293,60.92,11.332,false
P005731,Orbit Sneakers XL,Orbit,CAT015,S0365,164.04,5.840,false
P005732,Granit Bouilloire Ultra,Granit,CAT002,S0475,43.52,7.542,true
P005733,Cirrus Enceinte Essentiel,Cirrus,CAT011,S0335,90.65,4.222,false
P005734,Meridian Perceuse Essentiel,Meridian,CAT039,S0123,89.34,11.393,false
P005735,Vertex Tapis de yoga Nomade,Vertex,CAT027,S0560,52.89,3.775,false
P005736,Rivage Brosse Signature,Rivage,CAT022,S0062,40.53,8.149,false
P005737,Halcyon Sac de sport Pro,Halcyon,CAT027,S0233,51.63,3.285,false
P005738,Bexon Poêle Compact,Bexon,CAT004,S0061,115.53,4.797,false
P005739,Halcyon Filtre à air Pro,Halcyon,CAT039,S0224,8.30,9.157,false
P005740,Bexon Tapis de yoga Nomade,Bexon,CAT026,S0184,54.20,1.287,false
P005741,Juniper Tapis de yoga Premium,Juniper,CAT024,S0549,25.41,2.284,false
P005742,Quartz Figurine Compact,Quartz,CAT029,S0594,29.60,9.589,false
P005743,Rivage Vinyle Premium,Rivage,CAT035,S0317,24.72,0.118,false
P005744,Granit Ceinture XL,Granit,CAT016,S0289,59.20,5.868,false
P005745,Nordis Puzzle Signature,Nordis,CAT028,S0260,32.50,1.007,false
P005746,Lumen Chemise Signature,Lumen,CAT015,S0128,83.39,8.081,false
P005747,Ember Montre connectée Ultra,Ember,CAT011,S0091,25.26,8.249,false
P005748,Fjord Figurine Essentiel,Fjord,CAT029,S0548,197.22,8.284,false
P005749,Delvia Tapis de yoga Éco,Delvia,CAT025,S0359,84.37,7.184,false
P005750,Vertex Chargeur Éco,Vertex,CAT008,S0580,88.08,4.457,false
P005751,Windrow Shampooing Essentiel,Windrow,CAT021,S0574,171.21,4.825,false
P005752,Lumen Haltères Essentiel,Lumen,CAT025,S0079,82.81,6.075,false
P005753,Orbit Bouilloire Essentiel,Orbit,CAT002,S0573,94.67,2.534,false
P005754,Nordis Gourde Éco,Nordis,CAT024,S0008,181.23,9.678,false
P005755,Bexon Chaussures de trail Classic,Bexon,CAT025,S0506,154.53,5.236,false
P005756,Kestrel Sneakers Compact,Kestrel,CAT015,S0570,88.84,4.162,false
P005757,Orbit Webcam Compact,Orbit,CAT010,S0468,71.24,7.992,false
P005758,Cirrus Crème hydratante Éco,Cirrus,CAT019,S0581,80.71,2.099,false
P005759,Orbit Clé à cliquet Éco,Orbit,CAT039,S0229,86.60,3.562,false
P005760,Orbit Clavier Compact,Orbit,CAT011,S0292,34.72,6.068,false
P005761,Quartz Haltères XL,Quartz,CAT023,S0479,37.07,1.014,true
P005762,Vertex Sérum Signature,Vertex,CAT020,S0574,35.13,8.238,false
P005763,Quartz Sac à main Classic,Quartz,CAT017,S0100,44.69,2.132,false
P005764,Windrow Casque vélo Essentiel,Windrow,CAT027,S0566,152.19,6.733,false
P005765,Zephyr Poêle Compact,Zephyr,CAT003,S0405,45.71,5.049,false
P005766,Zephyr Veste Compact,Zephyr,CAT015,S0383,53.05,2.194,false
P005767,Orbit Montre connectée Nomade,Orbit,CAT011,S0091,16.55,9.189,false
P005768,Granit Peluche Pro,Granit,CAT028,S0328,219.32,4.257,false
P005769,Juniper Palette Nomade,Juniper,CAT018,S0541,80.29,5.046,true
P005770,Kestrel Casque vélo XL,Kestrel,CAT024,S0012,34.22,0.270,false
P005771,Juniper Gourde Compact,Juniper,CAT026,S0444,202.84,10.562,false
P005772,Alvora Souris Compact,Alvora,CAT012,S0312,79.63,0.293,false
P005773,Delvia Filtre à air Pro,Delvia,CAT036,S0240,41.71,3.780,true
P005774,Halcyon Brosse Premium,Halcyon,CAT021,S0132,53.21,1.547,false
P005775,Fjord Figurine XL,Fjord,CAT031,S0572,88.63,0.058,false
P005776,Juniper Tapis de yoga Pro,Juniper,CAT027,S0220,85.92,8.517,false
P005777,Ivory Montre Nomade,Ivory,CAT013,S0491,39.98,7.688,false
P005778,Ember Enceinte Classic,Ember,CAT007,S0587,29.04,1.196,false
P005779,Orbit Cube éducatif Compact,Orbit,CAT030,S0221,53.41,10.435,false
P005780,Bexon Tapis de yoga XL,Bexon,CAT025,S0263,48.24,3.053,true
P005781,Alvora Cube éducatif XL,Alvora,CAT028,S0425,75.78,7.226,false
P005782,Ivory Bâche Pro,Ivory,CAT038,S0542,71.00,2.528,false
P005783,Alvora Brosse Éco,Alvora,CAT020,S0507,58.28,3.776,false
P005784,Fjord Clavier Nomade,Fjord,CAT007,S0580,39.58,2.288,false
P005785,Granit Nettoyant jantes Éco,Granit,CAT037,S0464,139.94,10.978,true
P005786,Solstice Trottinette Signature,Solstice,CAT029,S0425,92.00,2.415,true
P005787,Terra Vinyle Premium,Terra,CAT035,S0570,110.94,0.633,false
P005788,Halcyon Webcam Classic,Halcyon,CAT007,S0013,9.84,1.926,false
P005789,Meridian Peluche Essentiel,Meridian,CAT030,S0389,86.18,10.852,false
P005790,Cirrus Vinyle Nomade,Cirrus,CAT035,S0209,5.38,2.857,false
P005791,Bexon Casque vélo Essentiel,Bexon,CAT023,S0263,43.89,6.736,false
P005792,Lumen Nettoyant jantes Classic,Lumen,CAT039,S0167,159.99,11.044,false
P005793,Rivage Ceinture Ultra,Rivage,CAT016,S0107,154.58,4.196,false
P005794,Windrow Beau livre Essentiel,Windrow,CAT033,S0570,282.82,3.863,false
P005795,Halcyon Lampe Ultra,Halcyon,CAT002,S0349,25.26,6.446,false
P005796,Quartz Bouilloire Premium,Quartz,CAT005,S0382,59.19,8.166,false
P005797,Quartz Sérum Nomade,Quartz,CAT018,S0101,16.55,11.936,false
P005798,Solstice Sneakers Pro,Solstice,CAT016,S0246,111.39,7.795,false
P005799,Meridian Lampe Pro,Meridian,CAT006,S0265,90.55,11.627,false
P005800,Halcyon Palette Premium,Halcyon,CAT022,S0487,172.27,5.572,false
P005801,Orbit Montre connectée Pro,Orbit,CAT009,S0595,18.50,3.496,false
P005802,Fjord Clé à cliquet Éco,Fjord,CAT036,S0312,18.24,5.738,false
P005803,Orbit Filtre à air Essentiel,Orbit,CAT038,S0131,22.23,5.786,false
P005804,Ivory Eau de toilette Compact,Ivory,CAT018,S0282,89.94,1.535,false
P005805,Ivory Peluche Compact,Ivory,CAT031,S0536,21.59,4.695,false
P005806,Ivory Housse de couette Essentiel,Ivory,CAT003,S0518,91.65,0.604,false
P005807,Ursa Chemise Essentiel,Ursa,CAT017,S0070,6.57,4.292,false
P005808,Orbit Casque vélo Premium,Orbit,CAT024,S0400,18.73,11.121,true
P005809,Pallas Sérum Ultra,Pallas,CAT021,S0441,125.57,9.560,false
P005810,Meridian Peluche Éco,Meridian,CAT028,S0586,84.25,6.049,false
P005811,Juniper Montre Pro,Juniper,CAT016,S0575,260.42,6.660,false
P005812,Alvora Roman Signature,Alvora,CAT034,S0539,46.09,2.034,true
P005813,Meridian Figurine Signature,Meridian,CAT029,S0369,44.37,0.876,false
P005814,Windrow Poêle Signature,Windrow,CAT006,S0093,260.59,5.329,false
P005815,Ember Cube éducatif Signature,Ember,CAT029,S0561,25.82,4.912,false
P005816,Delvia Clavier XL,Delvia,CAT008,S0486,49.89,11.860,false
P005817,Granit Clé à cliquet Nomade,Granit,CAT037,S0099,21.17,10.801,true
P005818,Solstice Ceinture Premium,Solstice,CAT015,S0523,24.40,7.279,false
P005819,Windrow Sérum Éco,Windrow,CAT020,S0365,96.51,11.421,false
P005820,Terra Coffret BD XL,Terra,CAT035,S0223,60.98,4.838,false
P005821,Pallas Casque Classic,Pallas,CAT009,S0200,17.44,5.610,false
P005822,Granit Puzzle Nomade,Granit,CAT029,S0510,58.88,7.106,false
P005823,Cirrus Brosse Ultra,Cirrus,CAT018,S0294,94.81,3.548,true
P005824,Ember Clé à cliquet Ultra,Ember,CAT038,S0571,196.02,0.409,false
P005825,Rivage Sneakers Ultra,Rivage,CAT015,S0440,31.97,4.301,false
P005826,Solstice Palette Signature,Solstice,CAT018,S0126,84.83,1.822,false
P005827,Alvora Clé à cliquet Compact,Alvora,CAT038,S0464,30.58,7.854,false
P005828,Terra Chaussures de trail Compact,Terra,CAT026,S0051,93.89,9.704,false
P005829,Lumen Filtre à air Signature,Lumen,CAT036,S0072,81.59,3.127,false
P005830,Bexon Peluche Essentiel,Bexon,CAT029,S0338,95.00,8.051,false
P005831,Zephyr Puzzle Essentiel,Zephyr,CAT031,S0497,95.21,10.059,false
P005832,Meridian Beau livre Pro,Meridian,CAT032,S0104,90.36,4.216,false
P005833,Meridian Perceuse Ultra,Meridian,CAT037,S0503,65.31,7.575,false
P005834,Pallas Chaussures de trail Classic,Pallas,CAT024,S0081,117.69,0.761,true
P005835,Bexon Perceuse Pro,Bexon,CAT037,S0411,90.41,2.423,false
P005836,Halcyon Clavier Premium,Halcyon,CAT010,S0048,63.10,9.290,false
P005837,Vertex Vinyle Essentiel,Vertex,CAT032,S0450,36.77,11.765,false
P005838,Kestrel Figurine Pro,Kestrel,CAT031,S0010,78.81,11.098,false
P005839,Lumen Chemise Nomade,Lumen,CAT017,S0472,65.70,9.759,false
P005840,Ember Vinyle XL,Ember,CAT034,S0586,46.24,0.234,false
P005841,Windrow Lampe Nomade,Windrow,CAT003,S0356,41.05,2.515,false
P005842,Ivory Set de couverts XL,Ivory,CAT002,S0129,37.13,3.156,false
P005843,Alvora Figurine Signature,Alvora,CAT030,S0134,21.56,5.741,false
P005844,Bexon Étagère Nomade,Bexon,CAT005,S0436,165.80,11.462,false
P005845,Rivage Peluche XL,Rivage,CAT028,S0010,28.25,0.359,false
P005846,Lumen Eau de toilette XL,Lumen,CAT019,S0002,24.98,0.632,false
P005847,Orbit Trottinette Nomade,Orbit,CAT030,S0075,18.01,7.385,false
P005848,Quartz Perceuse Nomade,Quartz,CAT038,S0023,159.27,0.388,true
P005849,Fjord Vinyle Pro,Fjord,CAT035,S0547,80.68,8.480,false
P005850,Ursa Shampooing Signature,Ursa,CAT020,S0549,199.72,6.327,false
P005851,Granit Coffret BD Compact,Granit,CAT034,S0431,124.31,2.251,true
P005852,Pallas Montre connectée Éco,Pallas,CAT012,S0232,132.87,8.022,false
P005853,Ursa Casque vélo Premium,Ursa,CAT027,S0299,72.42,5.842,false
P005854,Alvora Brosse Premium,Alvora,CAT018,S0482,124.89,10.389,false
P005855,Orbit Gourde Essentiel,Orbit,CAT025,S0319,92.27,3.308,false
P005856,Alvora Casque vélo Pro,Alvora,CAT026,S0220,25.57,0.246,false
P005857,Terra Haltères Éco,Terra,CAT026,S0226,187.85,2.435,false
P005858,Ivory Bâche Signature,Ivory,CAT038,S0587,132.95,6.815,true
P005859,Ursa Clavier Compact,Ursa,CAT007,S0035,48.65,5.833,false
P005860,Windrow Tapis de yoga Compact,Windrow,CAT025,S0119,50.86,9.568,false
P005861,Ember Trottinette Signature,Ember,CAT029,S0283,14.15,0.104,false
P005862,Granit Figurine XL,Granit,CAT031,S0591,26.35,4.057,false
P005863,Granit Bâche Essentiel,Granit,CAT038,S0305,146.66,4.542,false
P005864,Bexon Manuel Compact,Bexon,CAT033,S0016,49.56,5.435,false
P005865,Ivory Nettoyant jantes Éco,Ivory,CAT037,S0055,81.27,2.938,false
P005866,Ember Montre Premium,Ember,CAT017,S0465,87.96,11.908,false
P005867,Delvia Coffret BD Nomade,Delvia,CAT035,S0547,62.84,8.988,false
P005868,Rivage Gourde Premium,Rivage,CAT026,S0084,91.62,8.307,false
P005869,Windrow Filtre à air Éco,Windrow,CAT037,S0286,75.37,7.284,false
P005870,Pallas Chaussures de trail Compact,Pallas,CAT026,S0039,128.00,10.067,false
P005871,Rivage Shampooing Ultra,Rivage,CAT018,S0352,22.99,4.221,false
P005872,Pallas Chargeur Nomade,Pallas,CAT012,S0437,183.04,4.983,false
P005873,Lumen Peluche Éco,Lumen,CAT031,S0558,139.74,2.576,false
P005874,Pallas Trottinette Compact,Pallas,CAT029,S0457,186.48,4.223,true
P005875,Rivage Perceuse Éco,Rivage,CAT039,S0115,61.36,4.341,false
P005876,Orbit Souris Éco,Orbit,CAT011,S0567,107.91,2.507,false
P005877,Vertex Poêle Pro,Vertex,CAT002,S0376,95.05,3.159,false
P005878,Juniper Palette Classic,Juniper,CAT018,S0460,30.88,9.996,false
P005879,Fjord Tapis de yoga Compact,Fjord,CAT025,S0562,144.06,2.860,false
P005880,Kestrel Chemise Nomade,Kestrel,CAT014,S0301,7.39,3.565,false
P005881,Ursa Set de couverts Ultra,Ursa,CAT001,S0092,66.20,10.167,false
P005882,Windrow Poêle Classic,Windrow,CAT001,S0148,5.42,1.487,false
P005883,Fjord Tapis de yoga Nomade,Fjord,CAT023,S0123,88.62,4.889,false
P005884,Bexon Shampooing Ultra,Bexon,CAT018,S0482,28.30,10.559,false
P005885,Juniper Coffret BD Signature,Juniper,CAT033,S0232,152.01,4.862,false
P005886,Halcyon Clavier Ultra,Halcyon,CAT008,S0335,7.76,1.315,false
P005887,Terra Clé à cliquet Nomade,Terra,CAT038,S0514,7.49,11.617,true
P005888,Bexon Tapis de yoga Compact,Bexon,CAT025,S0185,58.26,0.778,false
P005889,Lumen Tapis de yoga Éco,Lumen,CAT026,S0188,32.98,8.030,false
P005890,Alvora Nettoyant jantes XL,Alvora,CAT036,S0023,170.98,8.437,true
P005891,Terra Perceuse Pro,Terra,CAT038,S0340,39.39,6.341,false
P005892,Fjord Sneakers Classic,Fjord,CAT016,S0438,88.70,6.385,false
P005893,Juniper Tapis de yoga Essentiel,Juniper,CAT026,S0403,63.43,3.631,true
P005894,Kestrel Veste XL,Kestrel,CAT017,S0485,37.55,10.737,true
P005895,Alvora Beau livre Pro,Alvora,CAT035,S0225,219.79,11.046,false
P005896,Zephyr Figurine Pro,Zephyr,CAT031,S0191,101.67,10.823,false
P005897,Windrow Chaussures de trail Ultra,Windrow,CAT025,S0223,79.75,6.527,true
P005898,Kestrel Beau livre Nomade,Kestrel,CAT035,S0060,59.38,11.303,false
P005899,Solstice Sac à main Premium,Solstice,CAT017,S0454,225.49,2.714,false
P005900,Fjord Ceinture Nomade,Fjord,CAT016,S0438,51.03,0.185,false
P005901,Ember Filtre à air Éco,Ember,CAT038,S0297,68.14,1.613,false
P005902,Granit Vinyle Ultra,Granit,CAT033,S0345,45.41,5.406,false
P005903,Quartz Ceinture Premium,Quartz,CAT013,S0153,22.45,10.023,false
P005904,Solstice Écharpe Ultra,Solstice,CAT016,S0465,76.34,9.363,false
P005905,Quartz Casque vélo Premium,Quartz,CAT025,S0012,275.36,5.816,false
P005906,Windrow Puzzle Classic,Windrow,CAT031,S0498,98.99,1.028,false
P005907,Quartz Tapis de yoga Ultra,Quartz,CAT023,S0497,56.69,3.689,false
P005908,Rivage Écharpe Éco,Rivage,CAT015,S0342,45.86,1.028,false
P005909,Halcyon Sac de sport Éco,Halcyon,CAT025,S0195,21.94,10.463,true
P005910,Solstice Figurine Éco,Solstice,CAT029,S0386,128.81,3.837,false
P005911,Vertex Vinyle Pro,Vertex,CAT032,S0332,133.38,4.997,false
P005912,Windrow Coffret BD Éco,Windrow,CAT032,S0509,53.88,3.731,false
P005913,Kestrel Casque XL,Kestrel,CAT012,S0486,237.71,4.113,false
P005914,Fjord Webcam Pro,Fjord,CAT010,S0351,71.26,7.661,false
P005915,Alvora Étagère Signature,Alvora,CAT006,S0396,8.70,10.757,false
P005916,Rivage Eau de toilette Classic,Rivage,CAT021,S0113,199.56,8.914,false
P005917,Fjord Roman Premium,Fjord,CAT032,S0087,36.85,7.012,false
P005918,Cirrus Écharpe Nomade,Cirrus,CAT015,S0074,105.74,4.829,false
P005919,Rivage Set de couverts Pro,Rivage,CAT003,S0579,51.82,2.446,true
P005920,Windrow Manuel Signature,Windrow,CAT032,S0160,99.24,7.460,false
P005921,Terra Clé à cliquet Ultra,Terra,CAT036,S0224,10.35,11.376,false
P005922,Fjord Ceinture Signature,Fjord,CAT013,S0438,159.34,11.563,false
P005923,Bexon Bâche Premium,Bexon,CAT037,S0241,71.67,3.723,false
P005924,Kestrel Sneakers XL,Kestrel,CAT014,S0229,27.96,2.656,false
P005925,Quartz Nettoyant jantes Ultra,Quartz,CAT039,S0532,82.57,6.137,false
P005926,Fjord Chargeur Éco,Fjord,CAT007,S0587,58.90,7.296,false
P005927,Terra Set de couverts Essentiel,Terra,CAT003,S0409,148.59,6.207,false
P005928,Ursa Bouilloire Classic,Ursa,CAT001,S0363,20.79,9.752,false
P005929,Lumen Manuel Compact,Lumen,CAT035,S0362,68.64,4.307,true
P005930,Ursa Filtre à air Pro,Ursa,CAT039,S0046,24.72,6.448,false
P005931,Granit Roman XL,Granit,CAT034,S0343,37.59,3.670,false
P005932,Delvia Vinyle Nomade,Delvia,CAT034,S0326,85.97,1.520,true
P005933,Orbit Écharpe Compact,Orbit,CAT017,S0243,26.18,10.865,true
P005934,Windrow Perceuse Essentiel,Windrow,CAT036,S0411,4.84,9.695,false
P005935,Halcyon Casque vélo Ultra,Halcyon,CAT025,S0134,151.80,1.177,false
P005936,Bexon Nettoyant jantes Pro,Bexon,CAT037,S0261,55.01,3.632,false
P005937,Alvora Chargeur Éco,Alvora,CAT009,S0249,22.41,1.839,true
P005938,Terra Souris Essentiel,Terra,CAT007,S0346,51.30,8.045,true
P005939,Ursa Tapis de yoga Ultra,Ursa,CAT027,S0021,98.33,4.374,false
P005940,Quartz Souris Signature,Quartz,CAT012,S0013,82.11,1.133,true
P005941,Orbit Sneakers Premium,Orbit,CAT015,S0453,10.21,3.440,false
P005942,Quartz Chaussures de trail Classic,Quartz,CAT026,S0299,77.21,7.723,false
P005943,Kestrel Manuel Essentiel,Kestrel,CAT035,S0404,76.29,10.445,false
P005944,Lumen Poêle Pro,Lumen,CAT004,S0376,113.60,8.143,false
P005945,Zephyr Sac à main Essentiel,Zephyr,CAT017,S0149,80.84,10.499,false
P005946,Granit Manuel Premium,Granit,CAT032,S0313,159.58,4.989,false
P005947,Ursa Enceinte Signature,Ursa,CAT010,S0013,73.25,6.153,false
P005948,Nordis Gourde Nomade,Nordis,CAT027,S0374,8.35,7.224,false
P005949,Bexon Beau livre Nomade,Bexon,CAT032,S0073,37.92,11.259,false
P005950,Ursa Bâche Compact,Ursa,CAT039,S0464,75.68,1.415,false
P005951,Ursa Étagère Signature,Ursa,CAT005,S0114,26.98,9.512,false
P005952,Cirrus Filtre à air XL,Cirrus,CAT037,S0015,174.28,7.793,false
P005953,Fjord Peluche Essentiel,Fjord,CAT030,S0057,147.93,2.477,false
P005954,Granit Sérum Signature,Granit,CAT021,S0217,29.06,4.605,false
P005955,Orbit Clé à cliquet Signature,Orbit,CAT038,S0144,15.21,0.518,false
P005956,Kestrel Manuel Classic,Kestrel,CAT034,S0395,19.03,0.091,false
P005957,Pallas Brosse Éco,Pallas,CAT021,S0194,17.92,5.585,false
P005958,Meridian Sérum Éco,Meridian,CAT018,S0467,18.65,5.913,false
P005959,Solstice Palette Essentiel,Solstice,CAT018,S0076,35.00,0.814,false
P005960,Nordis Beau livre Ultra,Nordis,CAT034,S0117,30.94,8.311,false
P005961,Rivage Enceinte Essentiel,Rivage,CAT011,S0150,11.82,1.759,false
P005962,Lumen Crème hydratante Signature,Lumen,CAT020,S0488,137.95,1.407,false
P005963,Granit Bouilloire Compact,Granit,CAT002,S0427,32.04,6.566,false
P005964,Ivory Jeu de plateau Compact,Ivory,CAT028,S0558,159.80,11.527,false
P005965,Halcyon Enceinte Éco,Halcyon,CAT012,S0499,203.41,9.327,false
P005966,Granit Enceinte Signature,Granit,CAT009,S0029,57.52,10.339,false
P005967,Cirrus Écharpe Signature,Cirrus,CAT016,S0456,20.31,11.867,false
P005968,Granit Palette Essentiel,Granit,CAT019,S0460,62.98,10.821,false
P005969,Ursa Filtre à air Signature,Ursa,CAT038,S0268,52.69,11.417,true
P005970,Solstice Housse de couette Nomade,Solstice,CAT005,S0114,188.21,10.613,true
P005971,Juniper Peluche Ultra,Juniper,CAT029,S0493,31.31,8.289,false
P005972,Juniper Lampe Ultra,Juniper,CAT006,S0551,24.64,10.149,false
P005973,Quartz Trottinette Premium,Quartz,CAT028,S0461,31.86,1.159,false
P005974,Alvora Nettoyant jantes Éco,Alvora,CAT037,S0216,153.30,0.921,false
P005975,Granit Nettoyant jantes Éco,Granit,CAT037,S0394,87.14,4.050,false
P005976,Halcyon Coffret BD Éco,Halcyon,CAT032,S0431,114.23,7.960,false
P005977,Juniper Crème hydratante Ultra,Juniper,CAT021,S0489,30.88,3.369,false
P005978,Rivage Gourde Éco,Rivage,CAT023,S0330,168.62,2.930,false
P005979,Fjord Lampe Pro,Fjord,CAT006,S0089,45.10,5.800,false
P005980,Bexon Veste Essentiel,Bexon,CAT015,S0228,10.57,7.424,false
P005981,Alvora Cube éducatif Pro,Alvora,CAT028,S0533,188.00,6.168,false
P005982,Windrow Casque vélo Éco,Windrow,CAT026,S0095,15.73,11.487,false
P005983,Windrow Chargeur Nomade,Windrow,CAT010,S0567,70.10,6.927,false
P005984,Vertex Bouilloire Compact,Vertex,CAT006,S0036,67.81,3.029,false
P005985,Vertex Sac à main XL,Vertex,CAT013,S0472,24.34,7.977,false
P005986,Orbit Manuel Signature,Orbit,CAT034,S0088,38.32,1.288,false
P005987,Meridian Sac à main Premium,Meridian,CAT017,S0441,224.36,7.585,false
P005988,Solstice Étagère XL,Solstice,CAT003,S0407,35.06,0.329,false
P005989,Bexon Arrosoir Compact,Bexon,CAT001,S0281,157.17,10.105,false
P005990,Pallas Bouilloire Ultra,Pallas,CAT004,S0244,181.94,7.943,false
P005991,Meridian Tapis de yoga Compact,Meridian,CAT026,S0385,71.97,2.070,false
P005992,Solstice Palette Classic,Solstice,CAT019,S0040,53.08,6.056,false
P005993,Juniper Gourde Essentiel,Juniper,CAT026,S0067,30.45,6.759,false
P005994,Solstice Eau de toilette Signature,Solstice,CAT019,S0296,74.28,3.198,false
P005995,Pallas Clé à cliquet Compact,Pallas,CAT038,S0162,6.18,4.705,false
P005996,Ursa Roman Ultra,Ursa,CAT035,S0360,33.81,11.241,false
P005997,Orbit Bouilloire Signature,Orbit,CAT001,S0265,54.25,2.160,false
P005998,Vertex Arrosoir Classic,Vertex,CAT001,S0481,92.83,6.761,false
P005999,Rivage Perceuse Compact,Rivage,CAT039,S0448,162.37,8.995,false
P006000,Windrow Clé à cliquet Essentiel,Windrow,CAT036,S0187,80.35,9.593,false
P006001,Solstice Tapis de yoga Premium,Solstice,CAT024,S0039,71.22,9.932,false
P006002,Rivage Coffret BD Compact,Rivage,CAT035,S0209,81.09,5.310,false
P006003,Windrow Brosse Ultra,Windrow,CAT019,S0595,63.40,9.826,false
P006004,Zephyr Chaussures de trail Ultra,Zephyr,CAT023,S0220,80.81,9.724,false
P006005,Halcyon Coffret BD Éco,Halcyon,CAT035,S0227,39.30,10.622,true
P006006,Fjord Chargeur Premium,Fjord,CAT007,S0117,116.81,8.626,false
P006007,Fjord Manuel XL,Fjord,CAT035,S0328,96.80,7.235,false
P006008,Juniper Figurine Nomade,Juniper,CAT029,S0303,262.25,5.962,false
P006009,Terra Haltères Éco,Terra,CAT025,S0506,42.60,1.972,true
P006010,Juniper Chargeur Compact,Juniper,CAT011,S0038,234.00,6.463,true
P006011,Ember Veste Éco,Ember,CAT015,S0456,69.58,10.573,false
P006012,Fjord Chemise XL,Fjord,CAT016,S0250,5.10,11.866,false
P006013,Meridian Beau livre Nomade,Meridian,CAT035,S0054,16.58,10.326,true
P006014,Zephyr Perceuse Pro,Zephyr,CAT039,S0268,31.86,0.243,false
